sex,LSAT_I,UGPA_I,ZFYA,Amerindian,Asian,Black,Hispanic,Mexican,Other,Puertorican,White
1,32.0,3.1,1.98,0,0,0,0,0,0,0,1
1,35.0,3.3,-0.13,0,0,0,0,0,0,0,1
0,29.0,3.6,-1.03,0,0,0,0,0,0,0,1
0,37.0,2.8,1.09,0,1,0,0,0,0,0,0
1,38.0,3.0,0.23,0,0,0,0,0,0,0,1
0,35.0,2.6,0.41,0,0,0,0,0,0,0,1
0,32.0,2.2,-1.74,0,0,1,0,0,0,0,0
0,32.0,3.2,0.9,0,0,0,0,0,0,0,1
0,43.0,3.7,-1.66,0,0,0,0,0,0,0,1
0,39.0,3.4,-1.01,0,0,0,0,1,0,0,0
0,33.0,2.9,0.01,0,0,0,0,0,0,0,1
0,31.0,3.0,-1.53,0,0,0,0,0,0,0,1
1,32.0,3.5,-0.32,0,0,0,0,0,0,0,1
0,31.0,2.4,-0.72,0,0,0,0,0,0,0,1
0,39.0,2.6,0.66,0,0,0,0,0,1,0,0
0,34.0,2.6,-0.17,0,0,0,0,0,0,0,1
1,33.0,3.4,-1.0,0,0,0,0,0,0,0,1
1,32.0,3.5,1.12,0,0,0,0,0,0,0,1
0,36.0,3.2,-0.25,0,0,0,0,0,0,0,1
0,41.0,3.1,-1.63,0,0,0,0,0,0,0,1
1,41.0,3.2,-0.47,0,1,0,0,0,0,0,0
0,42.0,4.0,0.95,0,0,0,0,0,0,0,1
1,38.0,2.7,1.1,0,0,0,0,0,0,0,1
1,34.0,3.5,-0.84,0,0,0,0,0,0,0,1
0,31.0,2.4,-1.52,0,0,0,0,0,1,0,0
0,44.0,4.0,0.24,0,0,0,0,0,0,0,1
1,40.0,3.5,-0.61,0,0,0,0,0,0,0,1
0,30.5,3.6,-0.82,0,0,0,0,0,0,0,1
0,37.0,2.9,1.19,0,0,0,0,0,0,0,1
0,42.0,2.3,-0.57,0,0,0,0,0,0,0,1
0,33.0,4.0,0.83,0,0,0,0,0,0,0,1
0,34.0,2.7,-0.46,0,0,1,0,0,0,0,0
1,46.0,3.6,1.83,0,0,0,0,0,0,0,1
0,43.0,3.5,0.05,0,0,0,0,0,0,0,1
1,37.0,3.4,1.01,0,0,0,0,0,0,0,1
0,30.0,3.6,1.79,0,0,0,0,0,0,0,1
0,41.0,2.9,-0.61,0,0,0,0,0,0,0,1
1,36.0,3.0,0.12,0,0,0,0,0,0,0,1
1,45.0,3.5,-0.15,0,0,0,0,0,0,0,1
0,43.0,3.2,-1.07,0,0,0,0,0,0,0,1
1,42.0,3.0,0.78,0,0,0,0,0,0,0,1
1,37.0,3.0,0.11,0,0,0,0,0,0,0,1
0,40.0,3.0,0.77,0,0,0,0,0,0,0,1
0,40.0,3.0,0.3,0,0,0,0,0,0,0,1
0,36.0,3.3,0.72,0,0,0,0,0,0,0,1
0,35.0,3.4,-0.23,0,0,0,0,0,0,0,1
0,42.0,3.8,-0.25,0,0,0,0,0,0,0,1
1,43.0,3.4,0.38,0,0,0,0,0,0,0,1
1,48.0,3.7,1.26,0,0,0,0,0,0,0,1
0,38.0,3.2,0.94,0,0,0,0,0,0,0,1
0,38.0,3.4,-1.19,0,0,0,0,0,0,0,1
0,33.0,3.1,-0.59,0,0,0,0,0,0,0,1
0,31.0,3.1,1.84,0,0,0,0,0,0,0,1
0,38.0,3.6,0.77,0,0,0,0,0,0,0,1
0,34.0,3.7,0.56,0,0,0,0,0,0,0,1
0,43.0,2.7,-0.46,0,0,0,0,0,0,0,1
0,44.0,3.4,-0.1,0,0,0,0,0,0,0,1
1,27.5,3.8,0.46,0,0,0,0,0,0,0,1
0,29.0,2.7,2.11,0,0,0,1,0,0,0,0
0,30.0,2.5,0.3,0,0,0,0,0,0,0,1
1,37.0,2.7,0.1,0,0,0,0,0,0,0,1
0,34.0,2.9,-0.24,0,0,0,1,0,0,0,0
0,43.0,3.0,1.4,0,0,0,0,0,0,0,1
1,48.0,3.3,0.27,0,0,0,0,0,0,0,1
0,35.0,3.8,0.27,0,0,0,0,0,0,0,1
0,40.0,2.9,-1.45,0,0,0,0,0,0,0,1
1,39.0,3.1,0.11,0,0,0,0,0,0,0,1
1,35.0,3.0,0.14,0,0,0,0,0,0,0,1
1,39.0,3.5,0.95,0,0,0,0,0,0,0,1
0,39.0,3.6,-1.06,0,0,0,0,0,0,0,1
1,44.0,3.3,0.44,0,0,0,0,0,0,0,1
0,42.0,3.1,1.42,0,0,0,0,0,0,0,1
0,40.0,3.5,-0.35,0,0,0,0,0,0,0,1
1,39.0,3.4,0.56,0,0,0,0,0,0,0,1
0,42.0,3.4,1.37,0,0,0,0,0,0,0,1
1,37.0,2.9,-0.34,0,0,0,0,0,0,0,1
1,38.0,3.7,1.27,0,0,0,1,0,0,0,0
0,32.0,3.0,0.79,0,1,0,0,0,0,0,0
0,40.0,3.2,0.57,0,0,0,0,0,0,0,1
0,39.0,3.1,0.91,0,0,0,0,0,0,0,1
1,44.0,2.6,1.96,0,0,0,0,0,0,0,1
0,37.0,2.8,1.19,0,0,0,0,0,0,0,1
1,30.0,3.0,-0.42,0,0,1,0,0,0,0,0
0,33.0,2.7,0.32,0,0,0,0,0,0,0,1
0,46.0,3.7,1.4,0,0,0,0,0,0,0,1
1,46.0,2.9,0.65,0,0,0,0,0,0,0,1
1,39.0,2.9,0.59,0,0,0,0,0,0,0,1
1,41.0,3.3,0.62,0,0,0,0,0,0,0,1
1,34.0,2.8,-1.16,0,0,0,0,0,0,0,1
1,41.0,3.4,0.26,0,0,0,0,0,0,0,1
0,39.0,3.5,-0.18,0,0,0,0,0,0,0,1
0,41.0,3.5,0.44,0,0,0,0,0,0,0,1
1,32.0,3.0,-1.02,0,0,0,1,0,0,0,0
0,39.0,2.8,1.34,0,0,0,0,0,0,0,1
0,38.0,3.8,0.45,0,0,0,0,0,0,0,1
0,30.3,2.9,1.05,0,0,0,0,0,0,0,1
0,31.0,3.6,-0.45,0,0,0,0,0,0,0,1
1,42.0,4.0,0.72,0,0,0,0,0,0,0,1
1,39.0,3.1,0.1,0,0,0,0,0,0,0,1
1,39.0,2.9,1.1,0,0,0,0,0,0,0,1
0,36.0,3.2,0.31,0,0,0,0,0,0,0,1
1,39.0,3.2,-0.07,0,0,0,0,0,0,0,1
1,38.0,3.1,-1.47,0,0,0,0,0,0,1,0
1,39.0,3.0,-0.56,0,0,0,0,0,0,0,1
0,34.0,3.0,-1.11,0,0,0,0,0,0,0,1
1,22.5,2.9,-2.06,0,0,0,0,1,0,0,0
0,38.0,3.5,0.89,0,1,0,0,0,0,0,0
0,31.5,3.7,0.12,0,0,0,0,0,0,0,1
0,42.0,3.3,1.23,0,0,0,0,0,0,0,1
1,35.0,3.7,0.0,0,0,0,0,0,0,0,1
0,36.0,3.3,-0.39,0,0,0,0,0,0,0,1
1,45.0,3.9,1.75,0,0,0,0,0,0,0,1
1,35.0,2.9,0.13,0,0,0,0,0,0,0,1
0,45.0,3.6,-0.12,0,0,0,0,0,0,0,1
1,37.0,3.2,0.64,0,0,0,0,0,0,0,1
0,43.0,3.5,2.32,0,0,0,0,0,0,0,1
0,33.0,3.5,0.69,0,0,0,0,0,0,0,1
0,33.0,3.4,-1.04,0,0,0,0,0,0,0,1
0,43.0,3.4,0.32,0,0,0,0,0,0,0,1
1,36.0,3.7,0.17,0,0,0,0,0,0,0,1
0,33.0,3.7,-3.21,0,0,1,0,0,0,0,0
1,42.0,3.5,-0.43,0,0,0,0,0,0,0,1
0,38.0,3.6,0.69,0,0,0,0,0,0,0,1
0,43.0,3.7,0.86,0,0,0,0,0,0,0,1
0,35.0,3.2,0.22,0,0,0,0,0,0,0,1
0,30.0,3.5,0.04,0,0,0,0,0,0,0,1
1,41.0,2.9,-0.64,0,0,0,0,0,0,0,1
0,34.0,3.0,1.29,0,0,0,0,0,0,0,1
1,31.0,2.7,-1.79,0,0,1,0,0,0,0,0
0,37.0,3.1,0.79,0,0,0,0,0,0,0,1
0,39.0,3.1,0.14,0,0,0,0,0,0,0,1
0,32.0,2.7,-2.22,0,0,0,0,1,0,0,0
1,30.5,2.6,-0.28,0,0,0,0,0,0,0,1
0,42.0,3.4,1.43,0,0,0,0,0,0,0,1
0,39.0,3.2,0.27,0,0,0,0,0,0,0,1
1,34.0,3.4,0.37,0,0,0,0,0,0,0,1
0,40.0,3.3,0.83,0,0,0,0,0,0,0,1
1,30.0,3.7,-0.64,0,0,0,0,0,0,0,1
1,35.0,3.4,1.34,0,0,0,0,0,0,0,1
0,35.0,3.6,-0.32,0,0,0,0,0,0,0,1
0,32.0,3.0,0.1,0,0,0,0,0,0,0,1
1,42.0,2.8,0.92,0,0,0,0,0,0,0,1
1,39.0,3.5,0.94,0,0,0,0,0,0,0,1
1,29.0,3.5,0.36,0,0,0,0,0,0,0,1
1,38.0,2.8,-0.64,0,1,0,0,0,0,0,0
0,43.0,3.0,-0.92,0,0,1,0,0,0,0,0
0,40.0,3.8,-0.41,0,0,0,0,0,0,0,1
0,29.0,3.3,-2.15,0,0,0,0,0,0,0,1
1,34.0,2.6,-1.09,0,0,0,0,0,0,0,1
0,47.0,2.8,1.12,0,0,0,0,0,0,0,1
1,37.0,3.2,0.62,0,0,0,0,0,0,0,1
1,37.0,2.9,-0.24,0,0,0,0,0,0,0,1
0,37.0,3.6,-0.01,0,0,0,0,0,0,0,1
1,36.0,3.3,0.04,0,0,1,0,0,0,0,0
1,26.0,3.2,-1.23,0,0,0,0,0,0,0,1
0,32.0,3.0,-0.78,0,0,0,0,0,0,0,1
1,47.0,3.6,0.98,0,0,0,0,0,0,0,1
0,36.5,3.0,2.39,0,0,0,0,0,0,0,1
0,42.0,3.8,-0.01,0,0,0,0,0,0,0,1
0,36.0,3.5,-0.35,0,0,0,0,0,0,0,1
0,42.0,3.1,0.77,0,0,0,0,0,0,0,1
1,39.0,3.0,1.56,0,0,0,0,0,0,0,1
0,35.0,3.8,-0.7,0,0,0,0,0,0,0,1
1,48.0,3.4,-0.2,0,0,0,0,0,0,0,1
1,34.5,3.6,-1.26,0,0,0,0,0,0,0,1
0,45.0,1.9,1.59,0,0,0,0,0,0,0,1
0,38.0,3.8,0.74,0,0,0,0,0,0,0,1
1,39.0,3.1,1.39,0,0,0,0,0,0,0,1
0,38.0,3.2,1.34,0,0,0,0,0,0,0,1
0,33.0,2.9,-0.57,0,0,0,0,0,0,0,1
0,35.0,3.3,0.96,0,0,0,0,0,0,0,1
0,29.0,2.9,-1.28,0,1,0,0,0,0,0,0
0,34.0,3.3,0.84,0,0,0,0,0,0,0,1
1,33.5,4.0,-0.76,0,0,0,0,0,0,0,1
0,37.0,3.7,0.74,0,0,0,0,0,0,0,1
1,17.5,2.5,-1.53,0,0,0,1,0,0,0,0
1,39.0,3.2,-0.2,0,0,0,0,0,0,0,1
0,43.0,3.5,1.0,0,0,0,0,0,0,0,1
0,36.0,2.9,1.41,0,0,0,0,0,0,0,1
1,30.0,3.2,-0.78,0,0,0,0,0,0,0,1
1,40.0,3.7,-0.66,0,0,0,0,0,1,0,0
1,33.0,3.2,-1.5,0,0,0,0,0,0,0,1
0,31.0,3.1,-0.19,0,0,1,0,0,0,0,0
0,47.0,2.7,-0.72,0,0,0,0,0,0,0,1
0,29.5,3.1,-0.81,0,0,0,0,0,0,0,1
1,26.0,2.6,0.89,0,0,0,1,0,0,0,0
1,32.0,3.3,0.19,0,0,0,1,0,0,0,0
1,39.0,3.2,0.27,0,0,0,0,0,0,0,1
0,42.0,3.4,1.73,0,0,0,0,0,0,0,1
1,39.0,3.1,-0.98,0,0,0,0,0,0,0,1
1,30.5,3.6,0.15,0,0,0,0,0,0,0,1
0,36.0,2.8,-3.08,1,0,0,0,0,0,0,0
0,32.0,3.5,1.04,0,0,0,0,0,0,0,1
0,35.0,3.1,0.65,0,0,0,0,0,0,0,1
1,29.5,3.3,0.76,0,0,0,0,0,0,0,1
1,38.0,3.7,0.34,0,0,0,0,0,0,0,1
1,37.0,3.4,-0.52,0,0,1,0,0,0,0,0
1,37.0,3.9,0.36,0,0,0,0,0,0,0,1
0,46.0,2.9,1.26,0,0,0,0,0,0,0,1
0,47.0,3.6,-0.89,0,0,0,0,0,0,0,1
0,31.0,3.6,-0.43,0,0,0,0,0,0,0,1
0,37.0,3.0,-1.56,0,0,0,0,1,0,0,0
1,31.0,3.6,-0.21,0,0,0,0,0,0,0,1
0,39.0,2.4,-0.41,0,0,0,0,0,0,0,1
1,37.0,3.7,0.41,0,0,0,0,0,0,0,1
0,34.0,2.9,-0.55,0,0,0,0,0,0,0,1
1,28.0,2.9,-0.66,0,0,0,0,0,0,0,1
0,35.0,3.9,-0.9,0,1,0,0,0,0,0,0
0,43.0,3.6,-0.78,0,0,0,0,0,0,0,1
1,22.0,3.3,-1.63,0,0,1,0,0,0,0,0
0,44.0,3.8,1.21,0,0,0,0,0,0,0,1
0,39.0,2.4,0.87,0,0,0,0,0,0,0,1
1,32.5,3.4,1.81,0,0,0,0,0,0,0,1
0,33.0,3.2,-0.07,0,0,0,0,0,0,0,1
0,36.0,3.6,1.18,0,0,0,0,0,0,0,1
0,41.0,2.3,-0.47,0,0,0,0,0,0,0,1
0,47.0,4.0,-1.24,0,0,0,0,0,0,0,1
0,32.0,3.2,0.2,0,0,0,1,0,0,0,0
0,47.0,3.8,1.06,0,0,0,0,0,0,0,1
1,34.0,3.7,-1.23,0,0,0,0,0,0,0,1
1,43.0,3.6,2.45,0,0,0,0,0,0,0,1
0,35.0,3.2,0.94,0,0,0,0,0,0,0,1
0,43.0,2.8,-0.35,0,0,0,0,0,0,0,1
1,32.0,3.4,0.46,0,0,0,0,0,0,0,1
0,45.0,3.6,0.09,0,0,0,0,0,0,0,1
0,28.0,3.1,-0.97,0,0,0,0,0,0,0,1
0,26.0,3.5,0.23,0,0,0,0,0,0,0,1
0,36.0,3.6,1.64,0,0,0,0,0,0,0,1
1,34.0,2.6,-1.36,0,0,1,0,0,0,0,0
1,36.0,2.8,-0.24,0,0,0,0,0,0,0,1
1,38.0,2.4,-0.2,0,0,0,0,0,0,0,1
1,45.0,3.9,0.2,0,0,0,0,0,0,0,1
0,32.5,3.1,0.93,0,0,0,0,0,0,0,1
0,36.0,3.0,-0.01,0,0,0,0,0,0,0,1
0,38.0,3.6,0.57,0,0,0,0,0,0,0,1
0,28.0,2.8,1.16,0,0,0,1,0,0,0,0
0,39.0,3.2,-0.49,0,0,0,0,0,0,0,1
0,43.0,3.5,-1.15,0,0,0,0,0,0,0,1
1,42.0,3.3,-0.24,0,0,0,0,0,0,0,1
1,35.0,2.6,-1.17,0,0,0,0,0,0,1,0
0,41.0,2.6,-0.01,0,0,0,0,0,0,0,1
0,35.0,2.4,1.0,0,0,0,0,0,0,0,1
1,32.0,3.1,0.12,0,0,0,0,0,0,0,1
0,35.0,2.9,0.4,0,0,0,0,0,0,0,1
0,42.0,2.8,-0.16,0,0,0,0,0,0,0,1
0,43.0,2.5,0.33,0,0,0,0,0,0,0,1
1,41.0,3.1,1.41,0,0,0,1,0,0,0,0
0,43.0,2.6,0.6,0,0,0,0,0,0,0,1
1,32.0,2.9,0.68,0,0,0,0,0,0,0,1
0,36.7,2.7,-1.14,0,0,0,0,0,0,0,1
1,44.0,3.4,1.45,0,0,0,0,0,0,0,1
0,37.0,2.5,0.92,0,0,0,0,0,0,0,1
1,33.0,2.8,0.31,0,1,0,0,0,0,0,0
0,45.0,3.7,0.89,0,1,0,0,0,0,0,0
1,32.0,3.3,-0.41,0,0,0,0,0,0,0,1
0,34.0,3.5,0.68,0,0,0,0,0,0,0,1
1,35.0,3.0,-1.53,0,0,0,0,0,0,0,1
0,28.5,2.8,-1.06,0,0,0,0,0,0,0,1
0,36.0,3.0,-0.99,0,0,0,0,0,0,0,1
1,43.0,1.9,0.75,0,0,0,0,0,0,0,1
1,46.0,3.4,0.79,0,0,0,0,0,0,0,1
0,44.0,3.6,-0.21,0,0,0,0,0,1,0,0
1,28.0,2.9,1.14,0,0,0,0,0,0,0,1
0,42.0,3.3,-0.1,0,0,0,0,0,0,0,1
0,38.0,3.0,-1.23,0,0,0,0,0,0,0,1
0,39.0,3.4,1.46,0,0,0,0,0,0,0,1
1,32.0,3.3,0.5,0,0,0,0,0,0,0,1
0,36.0,3.1,-1.02,0,0,0,0,0,0,0,1
0,38.0,3.8,1.38,0,0,0,0,0,0,0,1
0,38.0,3.1,0.73,0,0,0,0,0,0,0,1
1,37.0,3.7,1.04,0,0,0,0,0,0,0,1
1,46.0,3.1,1.04,0,0,0,0,0,0,0,1
1,40.0,3.3,1.76,0,0,0,0,0,0,0,1
1,27.0,3.1,-1.33,0,0,1,0,0,0,0,0
0,43.0,3.4,0.61,0,0,0,0,0,0,0,1
1,40.0,3.6,-1.05,0,0,0,0,0,0,0,1
1,43.0,3.8,-0.7,0,0,0,0,0,0,0,1
1,34.0,3.2,-1.09,0,0,0,0,0,1,0,0
1,28.0,2.4,-0.59,0,0,0,0,0,0,0,1
0,33.0,2.5,-0.89,0,1,0,0,0,0,0,0
1,39.0,2.8,-0.38,0,0,0,0,0,0,0,1
0,25.0,2.4,-1.23,0,0,1,0,0,0,0,0
0,31.5,3.7,-0.2,0,0,0,0,0,0,0,1
1,38.0,3.0,0.1,0,0,0,0,0,0,0,1
0,40.0,3.0,1.11,0,0,0,0,0,0,0,1
0,34.0,2.7,0.19,0,0,0,1,0,0,0,0
1,42.0,3.6,0.94,0,0,0,0,0,0,0,1
1,36.0,3.2,1.69,0,0,0,0,0,0,0,1
0,29.5,3.1,-1.23,0,0,0,0,0,0,0,1
1,42.0,3.3,0.44,0,0,0,0,0,0,0,1
0,41.0,4.0,0.16,0,0,0,0,0,0,0,1
0,39.0,2.2,1.82,0,1,0,0,0,0,0,0
0,41.0,3.0,-0.39,0,0,0,0,0,0,0,1
1,36.0,3.3,-0.76,0,0,0,0,0,0,0,1
1,37.0,3.4,0.1,0,0,0,0,0,0,0,1
1,37.0,3.1,0.06,0,0,0,0,0,0,0,1
0,45.0,2.9,1.35,0,0,0,0,0,0,0,1
1,48.0,2.9,0.69,0,0,0,0,0,0,0,1
1,26.0,3.3,-0.25,0,0,1,0,0,0,0,0
0,44.0,3.1,0.17,0,0,0,0,0,0,0,1
1,42.0,2.9,0.48,0,0,0,0,0,0,0,1
0,38.0,3.6,0.97,0,0,0,0,0,0,0,1
0,40.0,3.2,-0.06,0,0,0,0,0,0,0,1
0,36.0,3.1,0.74,0,0,0,0,0,0,0,1
1,27.0,3.3,-0.51,0,0,0,0,1,0,0,0
0,44.0,3.6,0.25,0,0,0,0,0,0,0,1
1,32.5,4.0,0.88,0,0,0,0,0,0,0,1
1,39.0,4.0,-0.41,0,0,0,0,0,0,0,1
0,34.0,3.4,1.7,0,0,0,0,0,0,0,1
0,33.0,3.0,-1.77,0,0,1,0,0,0,0,0
1,33.0,2.7,-1.1,0,0,0,0,0,0,0,1
0,38.0,2.7,0.05,1,0,0,0,0,0,0,0
0,31.0,2.9,-1.37,0,0,0,0,0,0,0,1
0,36.0,3.4,0.05,0,0,0,0,0,0,0,1
0,30.0,3.7,-0.42,0,0,0,0,0,0,0,1
1,43.0,3.5,0.73,0,0,0,0,0,0,0,1
0,48.0,3.7,0.89,0,0,0,0,0,0,0,1
0,24.0,2.8,-1.86,0,0,1,0,0,0,0,0
1,39.0,3.0,-0.73,0,0,0,0,0,0,0,1
0,22.0,2.5,-1.54,0,0,1,0,0,0,0,0
1,40.0,2.4,-0.23,0,0,0,0,0,0,0,1
1,35.0,3.7,0.71,0,0,0,0,0,0,0,1
0,34.0,2.8,1.62,0,0,0,0,0,0,0,1
1,28.5,3.4,-2.87,0,0,1,0,0,0,0,0
0,47.0,3.7,-0.22,0,0,0,0,0,0,0,1
1,31.0,3.2,-1.22,0,0,0,0,0,0,0,1
0,40.0,3.5,0.14,0,0,0,0,0,0,0,1
0,44.0,3.2,-0.36,0,0,0,0,0,0,0,1
1,35.0,3.5,-0.9,0,0,0,0,0,0,0,1
0,39.0,3.3,-1.67,0,0,0,0,0,0,0,1
1,36.0,3.5,0.12,0,0,0,0,0,0,0,1
1,36.0,3.1,0.61,0,0,0,0,0,0,0,1
1,26.0,2.6,-0.5,0,0,1,0,0,0,0,0
0,36.0,3.7,1.58,0,0,0,0,0,0,0,1
1,31.0,3.1,-0.08,0,0,0,0,0,0,0,1
1,41.0,3.6,0.05,0,0,0,0,0,0,0,1
0,41.0,3.6,-0.36,0,0,0,0,0,0,0,1
1,35.0,3.0,0.18,0,0,0,0,0,0,0,1
0,45.0,3.5,-0.21,0,0,0,0,0,0,0,1
0,37.0,3.5,0.1,0,0,0,0,0,0,0,1
0,35.0,3.1,0.74,0,0,0,0,0,0,0,1
1,29.5,3.6,1.75,0,0,0,0,0,0,0,1
0,42.0,3.3,1.9,0,0,0,0,0,0,0,1
0,37.0,2.9,1.65,0,0,0,0,0,0,0,1
0,34.0,3.0,-0.75,0,0,0,0,0,0,0,1
0,30.5,3.5,0.27,0,0,0,0,0,0,0,1
0,41.0,2.5,0.59,0,0,0,0,0,0,0,1
0,24.0,3.8,-0.13,0,0,0,0,0,0,0,1
1,42.5,3.1,-1.48,0,0,0,0,0,0,0,1
1,20.0,2.2,0.89,0,0,1,0,0,0,0,0
1,43.0,3.7,-0.12,0,0,0,0,0,0,0,1
1,44.0,3.7,0.55,0,0,0,0,0,0,0,1
0,42.0,3.0,1.45,0,0,0,0,0,0,0,1
1,28.0,3.6,-1.16,0,0,0,0,1,0,0,0
1,45.0,3.5,1.1,0,0,0,0,0,0,0,1
0,43.0,3.1,0.47,0,0,0,0,0,0,0,1
0,34.0,2.2,-0.12,0,0,0,0,0,0,0,1
0,35.0,3.9,-0.55,0,0,0,0,0,0,0,1
1,39.0,2.9,-1.14,0,0,0,0,0,0,0,1
0,42.0,2.7,0.74,0,0,0,0,0,0,0,1
1,32.0,3.1,-0.74,0,0,0,0,0,0,0,1
1,44.0,3.5,1.06,0,0,0,0,0,0,0,1
1,42.0,3.7,0.86,0,0,0,0,0,0,0,1
1,34.0,3.7,0.62,0,0,0,0,0,0,0,1
1,44.0,3.0,-0.72,0,0,0,0,0,0,0,1
1,46.0,3.7,1.86,0,0,0,0,0,0,0,1
0,46.0,3.3,1.22,0,0,0,0,0,0,0,1
1,28.5,2.2,-0.31,0,0,1,0,0,0,0,0
0,38.0,3.5,0.78,0,0,0,0,0,0,0,1
1,20.7,2.2,0.25,0,0,1,0,0,0,0,0
0,34.0,3.4,1.73,0,0,0,0,0,0,0,1
0,40.0,3.3,-0.52,0,0,0,0,0,0,0,1
1,36.0,3.1,-0.67,0,0,0,0,0,0,0,1
1,29.0,3.6,-1.73,0,0,1,0,0,0,0,0
0,38.0,3.3,-0.7,0,0,0,0,0,0,0,1
1,41.0,3.6,1.3,0,0,0,0,0,0,0,1
1,30.0,3.4,-1.33,0,0,0,0,0,0,0,1
0,41.0,2.9,-0.81,0,0,0,0,0,0,0,1
1,31.3,3.7,-0.68,0,0,0,1,0,0,0,0
1,32.0,3.7,0.1,0,0,0,0,0,0,0,1
1,35.0,3.1,-0.83,0,0,0,0,0,0,0,1
0,32.0,3.3,0.36,0,0,0,0,0,0,0,1
0,34.0,3.3,-0.08,0,0,0,0,1,0,0,0
0,36.5,2.8,0.06,0,0,0,0,0,0,0,1
0,45.0,3.0,-1.03,0,0,0,0,0,0,0,1
1,35.5,3.4,-1.2,0,1,0,0,0,0,0,0
1,29.0,2.5,-1.09,0,0,1,0,0,0,0,0
0,38.5,2.8,-0.45,0,0,0,0,0,0,0,1
1,34.0,2.9,0.5,0,0,0,0,0,0,0,1
0,45.0,3.5,-0.83,0,0,0,0,0,0,0,1
1,32.0,3.0,0.35,0,0,0,0,0,0,0,1
0,33.0,2.4,0.0,0,0,0,0,0,0,0,1
0,43.0,3.8,-0.51,0,0,0,0,0,0,0,1
0,36.0,2.9,-0.92,0,0,0,0,0,0,0,1
1,35.0,2.8,1.9,0,0,0,0,0,0,0,1
1,42.0,3.2,1.0,0,0,0,0,0,0,0,1
0,38.0,3.7,0.29,0,0,0,0,0,0,0,1
0,35.0,2.9,0.61,0,0,0,1,0,0,0,0
1,16.5,2.9,-0.6,0,0,0,0,0,0,1,0
0,34.0,3.0,-2.51,0,0,0,0,0,0,0,1
1,37.0,3.3,-0.09,0,0,0,0,0,0,0,1
0,35.0,3.0,-0.32,0,0,0,0,0,0,0,1
0,38.0,3.0,0.7,0,0,0,0,0,0,0,1
1,27.0,2.8,-0.55,0,0,1,0,0,0,0,0
0,39.7,2.8,-0.05,0,0,0,0,0,0,0,1
0,29.0,3.1,-0.01,0,0,0,0,0,0,0,1
0,35.0,3.6,-1.79,0,0,0,0,0,0,0,1
0,37.0,3.2,0.91,0,0,0,0,0,0,0,1
0,39.0,3.3,0.12,0,0,0,0,0,0,0,1
1,34.0,3.5,-0.26,0,0,0,0,0,0,0,1
0,45.0,3.8,0.31,0,0,0,0,0,0,0,1
0,37.0,3.2,-0.86,0,0,0,0,1,0,0,0
0,37.0,3.4,1.09,0,0,0,0,0,0,0,1
1,37.0,3.4,1.77,0,0,0,0,0,0,0,1
0,26.0,3.3,-0.75,0,0,1,0,0,0,0,0
1,45.0,3.9,-0.69,0,0,0,0,0,0,0,1
1,41.0,4.0,0.13,0,0,0,0,0,0,0,1
1,35.0,3.1,0.31,0,0,0,0,0,0,0,1
1,39.0,3.5,0.31,0,0,0,0,0,0,0,1
0,38.0,2.7,-0.05,0,0,0,0,0,0,0,1
1,37.0,3.2,-1.21,0,0,0,0,0,0,0,1
0,27.0,2.4,0.02,0,0,0,0,0,0,0,1
0,33.0,3.1,-0.05,0,0,0,0,0,0,0,1
0,42.0,3.6,-0.41,0,0,0,0,0,0,0,1
1,42.0,3.2,-0.39,0,0,0,0,0,0,0,1
1,34.0,3.5,-0.81,0,0,0,0,0,0,0,1
1,42.0,3.7,0.07,0,0,0,0,0,0,0,1
1,27.0,3.3,-1.76,0,0,1,0,0,0,0,0
0,47.0,3.3,0.83,0,0,0,0,0,0,0,1
0,46.0,3.3,1.35,0,0,0,0,0,0,0,1
0,36.0,2.7,-1.22,0,0,0,0,1,0,0,0
1,39.0,3.4,0.38,0,0,0,0,0,0,0,1
1,31.0,3.4,-0.54,0,0,0,0,0,0,0,1
1,38.0,3.7,2.24,0,0,0,0,0,0,0,1
0,41.0,2.9,0.32,0,0,0,0,0,0,0,1
0,38.0,2.4,1.03,0,1,0,0,0,0,0,0
0,44.0,3.2,0.75,0,0,0,0,0,0,0,1
0,33.0,3.3,0.85,1,0,0,0,0,0,0,0
1,37.0,2.9,-0.01,0,1,0,0,0,0,0,0
0,32.0,3.2,0.75,0,0,0,0,0,0,0,1
0,30.0,3.0,-0.89,0,0,0,0,0,0,0,1
1,36.0,3.5,0.3,0,0,0,0,0,0,0,1
1,34.0,3.1,0.3,0,0,0,0,0,0,0,1
1,30.0,3.3,0.75,0,0,0,0,0,0,0,1
0,42.0,3.5,-0.97,0,1,0,0,0,0,0,0
1,40.0,3.6,0.55,0,0,0,0,0,0,0,1
1,40.0,3.8,0.09,0,0,0,0,0,0,0,1
0,32.0,3.3,0.54,0,0,0,0,0,0,0,1
1,35.0,2.9,1.25,0,0,0,0,0,0,0,1
0,40.0,2.9,-0.32,0,0,0,0,0,0,0,1
1,44.0,3.8,1.86,0,0,0,0,0,0,0,1
1,35.0,3.6,0.53,0,0,0,0,0,0,0,1
1,37.0,3.4,1.06,0,0,0,0,0,0,0,1
0,35.5,3.2,0.4,0,0,0,0,0,0,0,1
0,37.0,2.9,-0.81,0,0,0,0,0,0,0,1
0,35.0,3.3,-0.27,0,0,0,0,0,0,0,1
1,35.0,3.5,0.2,0,0,0,0,0,0,0,1
